Price_ID,Market_ID,Crop_ID,Price_Date,Price_per_KG
821,26,84,2025-01-12,84.7
822,59,52,2023-07-04,31.5
823,35,16,2023-05-04,28.89
824,53,72,2024-01-08,70.16
825,94,95,2023-11-02,76.85
826,42,68,2023-03-01,86.16
827,63,57,2025-10-18,50.7
828,89,50,2025-07-31,94.14
829,7,14,2023-02-01,41.57
830,103,87,2024-12-19,68.14
831,145,49,2025-04-19,143.41
832,97,85,2024-04-03,54.86
833,6,34,2025-06-07,89.44
834,91,27,2024-10-29,27.11
835,72,39,2025-10-18,69.66
836,146,21,2025-09-04,25.14
837,69,97,2023-10-07,35.1
838,73,12,2024-11-09,17.63
839,64,21,2024-10-16,23.6
840,116,28,2023-04-17,52.16
841,54,95,2025-01-08,73.2
842,113,24,2025-06-09,24.18
843,77,88,2023-02-20,68.56
844,39,2,2023-10-01,33.68
845,39,65,2024-12-21,38.48
846,44,60,2025-03-24,107.78
847,87,83,2025-03-23,30.7
848,9,75,2024-04-25,66.17
849,4,5,2023-10-04,18.32
850,60,74,2025-05-31,76.57
851,6,7,2024-10-10,97.57
852,29,16,2025-09-25,26.05
853,135,55,2023-01-06,90.95
854,139,19,2025-10-22,23.34
855,136,46,2025-10-13,85.62
856,20,45,2024-03-16,34.05
857,58,94,2023-05-29,31.43
858,46,2,2024-06-25,33.13
859,12,26,2025-11-07,69.38
860,143,47,2024-07-01,47.69
861,11,84,2025-07-18,82.36
862,141,43,2025-04-20,38.69
863,69,52,2025-05-14,30.56
864,108,50,2023-11-06,92.69
865,99,53,2023-10-20,88.59
866,2,31,2025-10-23,83.26
867,66,89,2025-02-11,129.3
868,51,85,2023-08-26,42.1
869,9,92,2023-04-12,104.95
870,143,42,2025-06-25,68.19
871,81,59,2023-01-02,81.5
872,121,66,2024-12-02,72.02
873,98,31,2025-02-14,96.49
874,17,51,2025-12-13,35.6
875,83,10,2024-04-02,72.63
876,68,34,2025-08-27,88.49
877,90,67,2025-09-03,87.8
878,37,9,2025-12-18,26.08
879,53,68,2023-12-13,83.27
880,62,87,2023-12-19,68.67
881,118,23,2023-03-30,76.76
882,93,55,2023-09-09,82.07
883,65,49,2023-07-30,109.24
884,134,67,2024-09-11,88.64
885,23,36,2025-03-21,22.04
886,115,89,2023-08-17,97.7
887,123,94,2023-12-24,30.48
888,39,1,2023-09-25,49.92
889,134,85,2024-05-01,59.33
890,134,44,2025-02-19,86.24
891,143,26,2023-01-02,86.82
892,15,76,2024-01-01,51.05
893,140,36,2024-10-25,16.91
894,68,57,2023-07-07,63.45
895,127,12,2024-02-18,22.63
896,75,80,2025-01-31,119.63
897,114,49,2025-01-21,111.55
898,76,53,2025-06-01,98.12
899,66,46,2024-05-03,95.65
900,149,17,2024-01-28,84.19
901,149,48,2023-05-10,101.11
902,85,10,2023-06-13,66.53
903,98,51,2025-12-12,36.99
904,7,14,2025-08-05,43.44
905,112,54,2025-08-27,71.92
906,17,57,2025-03-25,70.65
907,132,97,2023-01-20,37.57
908,52,52,2023-03-25,32.98
909,76,71,2024-11-07,52.98
910,118,16,2023-07-04,25.15
911,20,74,2023-02-01,67.83
912,23,97,2024-03-17,39.89
913,15,88,2024-02-14,65.52
914,124,8,2025-05-05,96.63
915,36,53,2023-04-13,107.93
916,38,42,2024-11-15,60.19
917,2,24,2024-07-16,20.75
918,23,41,2025-02-24,53.18
919,77,72,2025-03-19,84.49
920,108,88,2023-04-15,64.13
921,64,49,2025-06-12,131.2
922,66,40,2024-02-18,32.62
923,54,69,2025-02-04,79.27
924,126,91,2023-10-17,44.35
925,88,26,2025-07-23,92.91
926,143,85,2023-04-15,60.66
927,3,69,2023-05-19,71.81
928,145,42,2023-03-14,72.33
929,113,38,2024-02-15,22.17
930,117,52,2025-06-30,26.95
931,53,8,2024-01-04,80.92
932,32,7,2023-10-08,109.98
933,19,77,2025-10-15,39.57
934,144,95,2023-12-03,74.77
935,76,28,2025-12-30,46.27
936,38,100,2024-02-28,38.72
937,120,13,2024-02-17,86.32
938,13,54,2024-04-03,99.65
939,66,91,2025-06-25,54.14
940,40,8,2023-10-01,63.03
941,115,38,2024-04-21,23.92
942,82,91,2023-11-12,43.32
943,67,42,2024-03-15,71.97
944,60,51,2023-03-09,38.71
945,40,83,2024-08-19,20.41
946,140,89,2023-07-11,94.52
947,39,94,2024-01-12,31.52
948,103,15,2023-03-21,22.18
949,32,85,2024-03-07,62.71
950,135,68,2023-05-30,84.59
951,90,3,2025-10-13,58.75
952,24,26,2025-09-19,72.66
953,78,77,2023-07-01,44.6
954,121,35,2024-04-10,70.88
955,77,5,2023-07-26,22.27
956,89,25,2023-11-08,116.49
957,13,23,2024-11-13,59.9
958,124,32,2024-11-05,20.61
959,46,15,2024-09-02,18.2
960,144,59,2023-07-15,85.87
961,29,21,2025-03-16,29.93
962,9,6,2025-11-17,23.26
963,106,83,2023-09-28,21.85
964,91,10,2025-02-06,65.6
965,42,47,2023-12-14,52.21
966,24,43,2023-01-11,35.69
967,123,39,2023-11-02,72.07
968,28,31,2023-08-28,76.75
969,70,69,2023-08-29,56.83
970,63,21,2023-03-28,28.57
971,94,26,2024-08-03,78.95
972,53,17,2024-05-06,78.74
973,137,65,2024-05-05,49.56
974,4,14,2023-04-20,46.2
975,147,27,2024-04-14,31.35
976,44,20,2024-06-25,49.54
977,109,51,2025-11-27,34.02
978,146,16,2023-06-22,27.65
979,56,30,2024-05-13,106.48
980,132,91,2023-05-08,57.75
981,19,77,2024-11-21,48.54
982,11,28,2023-12-24,43.24
983,88,11,2025-08-03,87.41
984,47,2,2024-10-12,33.31
985,106,53,2023-03-08,91.53
986,63,19,2025-11-13,21.29
987,39,45,2023-10-15,25.93
988,57,88,2024-11-09,55.94
989,18,1,2025-09-09,46.5
990,135,100,2024-11-06,33.24
991,17,26,2023-04-14,105.99
992,106,12,2024-12-16,21.94
993,127,87,2025-10-13,65.1
994,78,7,2025-08-12,121.46
995,43,56,2025-03-01,44.9
996,132,39,2025-12-24,84.77
997,30,9,2024-05-31,28.56
998,60,31,2024-02-10,92.73
999,144,31,2025-10-05,78.73
1000,13,51,2025-03-19,44.04
1001,88,49,2025-04-11,149.36
1002,59,84,2024-11-26,88.24
1003,110,40,2023-01-10,29.79
1004,5,15,2025-08-31,16.76
1005,77,59,2023-10-26,74.72
1006,55,11,2024-12-25,86.21
1007,120,80,2023-03-08,105.08
1008,23,35,2024-01-19,68.82
1009,114,53,2024-05-10,89
1010,11,49,2024-01-13,114.69
1011,86,20,2025-01-12,43.47
1012,90,79,2025-03-18,38.76
1013,82,65,2024-01-23,44.58
1014,42,51,2025-12-15,32.16
1015,45,14,2024-05-18,45.02
1016,65,95,2024-12-22,81.45
1017,142,95,2025-11-18,73.69
1018,35,97,2024-06-02,39.3
1019,20,66,2024-11-09,66.51
1020,76,47,2024-09-17,49.7
1021,97,67,2023-05-03,124.05
1022,128,64,2025-01-14,103.41
1023,5,8,2023-09-01,75.17
1024,115,40,2025-11-15,31.56
1025,118,5,2024-10-28,19.27
1026,2,35,2023-10-23,52.53
1027,148,66,2023-04-06,98.9
1028,45,96,2024-07-29,65.79
1029,62,38,2023-02-22,20.9
1030,105,84,2023-06-22,95.19
1031,98,64,2025-01-07,101.97
1032,72,42,2023-11-28,65.82
1033,127,7,2025-12-26,117.43
1034,36,26,2025-11-22,86.31
1035,16,21,2024-09-22,24.24
1036,44,88,2024-09-30,54.65
1037,77,50,2025-01-07,115.3
1038,48,35,2024-09-25,63.56
1039,122,26,2024-10-19,81.22
1040,104,14,2024-06-16,41.63
1041,82,50,2025-08-25,85.2
1042,53,80,2025-07-11,99.96
1043,105,82,2023-11-24,45.1
1044,81,6,2023-11-08,19.93
1045,138,61,2025-04-23,27.67
1046,71,51,2025-01-12,39
1047,102,68,2024-08-13,79.13
1048,32,34,2025-07-09,89.61
1049,11,69,2024-09-17,56.77
1050,93,34,2024-05-13,102.31
1051,141,13,2025-04-25,89.82
1052,29,40,2023-12-06,32.53
1053,31,100,2025-04-07,35.77
1054,88,52,2025-03-14,32.13
1055,87,45,2024-01-16,32.94
1056,37,69,2025-12-03,65.32
1057,74,18,2024-03-12,72.54
1058,17,53,2023-05-17,98.51
1059,147,86,2024-04-27,94.07
1060,104,28,2024-07-14,43.76
1061,34,20,2024-03-31,51.61
1062,62,65,2023-09-13,38.02
1063,9,96,2025-02-19,83
1064,34,83,2025-02-26,27.83
1065,71,92,2023-05-18,100.86
1066,131,35,2024-03-12,75.09
1067,80,13,2025-01-06,78.65
1068,21,47,2023-02-17,58.67
1069,19,16,2024-10-27,22.79
1070,118,81,2023-10-12,102.49
1071,129,8,2025-07-01,87.97
1072,9,6,2025-08-15,21.1
1073,58,38,2024-11-27,21.06
1074,136,73,2024-04-16,94.62
1075,54,37,2023-03-04,44.48
1076,45,4,2025-10-30,83.63
1077,96,9,2024-07-14,27.71
1078,150,15,2025-03-30,19.77
1079,105,29,2023-04-23,112.04
1080,137,43,2024-05-30,32.68
1081,123,74,2023-10-01,62.09
1082,117,25,2024-11-30,117.81
1083,29,52,2023-12-06,26.46
1084,50,10,2025-11-23,48.52
1085,51,91,2024-02-07,55.41
1086,52,72,2024-08-29,67.61
1087,6,95,2023-02-02,78.49
1088,53,54,2023-01-27,96.98
1089,138,34,2024-12-28,93.62
1090,145,81,2024-10-08,110.33
1091,79,14,2023-04-01,51.26
1092,91,54,2023-03-02,98.95
1093,117,99,2023-07-29,54.17
1094,40,47,2025-08-23,46.33
1095,22,44,2024-10-14,71.65
1096,33,14,2025-12-17,40.49
1097,131,50,2024-03-04,105.23
1098,6,25,2024-07-23,126.01
1099,133,56,2025-02-25,39.14
1100,112,18,2023-10-11,52.5
1101,55,94,2025-12-24,28.85
1102,3,12,2025-08-07,21.16
1103,53,74,2025-12-30,77.3
1104,83,44,2025-08-03,76.84
1105,53,1,2024-05-13,56.23
1106,91,49,2023-08-02,98.55
1107,33,26,2025-06-20,86.51
1108,150,82,2025-06-19,47.17
1109,146,93,2023-04-21,28.93
1110,44,52,2024-05-06,31.76
1111,121,89,2025-08-24,95.76
1112,31,64,2025-02-20,89.95
1113,62,30,2023-01-11,92.2
1114,58,82,2023-03-20,50.21
1115,52,1,2023-03-19,60.26
1116,103,31,2024-03-25,103
1117,12,72,2025-04-27,75.79
1118,40,60,2023-02-07,107.6
1119,27,98,2023-07-17,102.77
1120,136,21,2025-11-14,23.13
1121,131,49,2023-01-05,105.54
1122,8,72,2023-06-25,77.28
1123,138,10,2023-04-22,72.15
1124,75,59,2025-03-23,98.32
1125,144,96,2024-03-03,67.37
1126,130,59,2024-03-03,82.57
1127,54,86,2025-05-28,95.01
1128,23,70,2025-11-30,101.8
1129,25,12,2024-05-04,25.9
1130,26,12,2025-01-22,22.16
1131,80,98,2024-08-28,88.08
1132,148,43,2024-01-29,32.4
1133,20,6,2023-08-21,21.47
1134,55,67,2025-02-28,111.4
1135,105,79,2024-03-07,45.68
1136,21,3,2023-05-01,71.91
1137,8,86,2023-10-04,79.54
1138,111,8,2024-01-04,82.25
1139,76,57,2024-06-07,68.29
1140,65,39,2024-12-14,75.34
1141,98,13,2023-11-29,75.39
1142,122,98,2024-10-29,92
1143,64,2,2025-04-24,37.68
1144,88,30,2024-12-31,106.3
1145,85,1,2024-05-04,66.42
1146,21,69,2023-11-27,56.96
1147,81,55,2024-11-21,83.01
1148,138,16,2025-07-27,23.69
1149,136,7,2024-05-16,142.98
1150,105,67,2023-07-03,104.69
1151,56,37,2023-01-28,47.81
1152,111,92,2023-08-31,86.93
1153,46,79,2025-06-16,40.5
1154,43,89,2024-08-05,103.54
1155,64,44,2024-06-10,94.59
1156,24,89,2024-03-04,121.71
1157,37,84,2023-05-23,98.42
1158,101,39,2023-06-09,78.78
1159,18,69,2023-01-30,68.86
1160,20,19,2023-08-20,20.76
1161,131,89,2024-07-14,109.3
1162,116,23,2023-07-24,63.27
1163,102,53,2023-12-21,83.62
1164,25,59,2024-12-02,77.42
1165,53,4,2025-03-05,113.31
1166,58,14,2024-03-03,50.75
1167,86,36,2023-01-21,23.64
1168,19,12,2023-11-20,22.29
1169,80,85,2024-06-22,47.96
1170,37,62,2023-07-18,91.53
1171,15,50,2024-06-04,110.66
1172,146,75,2024-04-02,62.96
1173,76,2,2024-07-03,36.57
1174,34,46,2025-01-14,90.37
1175,46,18,2025-01-26,76.41
1176,65,48,2025-01-20,83.51
1177,29,32,2023-12-06,20.8
1178,98,98,2023-03-03,119.37
1179,50,29,2025-02-25,106.15
1180,62,83,2025-08-24,20.89
1181,2,7,2023-07-23,114.99
1182,95,31,2024-07-31,75.77
1183,113,63,2023-08-26,17.93
1184,143,92,2025-10-04,72.91
1185,31,63,2025-09-09,20.35
1186,60,55,2025-06-20,85.15
1187,49,9,2024-06-28,27.44
1188,121,31,2024-11-24,80.35
1189,19,66,2024-03-31,90.56
1190,56,73,2025-02-09,89.2
1191,111,68,2023-04-25,83.85
1192,44,66,2024-10-09,64.15
1193,22,62,2024-06-27,84.46
1194,118,94,2023-09-27,24.88
1195,116,81,2024-10-12,93.46
1196,72,85,2025-01-09,47.84
1197,122,62,2024-06-10,82.27
1198,3,81,2025-11-20,111.32
1199,121,88,2023-03-07,62.2
1200,60,99,2025-10-18,50.38
1201,36,84,2025-01-16,85.26
1202,83,95,2023-03-27,94.04
1203,95,85,2024-01-08,56.03
1204,5,77,2025-07-27,47.16
1205,21,58,2024-03-20,31
1206,74,57,2023-10-15,57.91
1207,78,96,2024-10-05,62.7
1208,17,52,2023-02-21,32.35
1209,4,47,2025-09-18,44.68
1210,123,48,2025-11-13,82.27
1211,126,87,2024-03-10,89.73
1212,56,25,2025-08-21,103.53
1213,117,35,2024-04-08,81.23
1214,83,5,2025-04-13,21.52
1215,106,86,2023-02-17,91.37
1216,42,31,2023-01-01,80.54
1217,67,78,2025-07-19,113.54
1218,141,92,2025-03-02,90.45
1219,62,72,2023-09-04,61.17
1220,107,20,2023-10-08,44.47
1221,35,75,2024-10-19,58.26
1222,15,22,2024-04-24,92.9
1223,21,75,2025-07-15,60.25
1224,65,73,2024-04-01,106.86
1225,69,92,2025-04-15,98.18
1226,112,14,2023-02-05,47.1
1227,19,37,2023-12-25,47.44
1228,108,10,2025-12-20,59.9
1229,77,85,2025-11-16,50.34
1230,115,32,2025-10-20,20.12
1231,95,67,2024-01-30,106.66
1232,65,74,2025-02-21,74.75
1233,66,83,2024-04-29,27.43
1234,135,33,2023-05-31,97.21
1235,15,80,2025-08-24,88.65
1236,84,2,2025-06-30,33.6
1237,47,60,2024-10-26,101.96
1238,60,56,2023-07-02,40.4
1239,54,70,2025-04-17,123.42
1240,35,96,2024-04-21,73.69
1241,93,49,2025-10-09,108.25
1242,33,29,2024-03-16,111.76
1243,29,5,2025-11-10,18.38
1244,104,79,2025-05-11,42.32
1245,121,75,2025-07-19,61.47
1246,148,70,2024-12-29,113.54
1247,112,41,2023-12-26,53.03
1248,5,87,2023-11-26,71.15
1249,30,81,2024-08-21,104.82
1250,53,82,2024-05-24,50.32
1251,51,48,2024-09-08,75.52
1252,42,9,2025-07-20,26.97
1253,12,26,2023-01-31,91.25
1254,106,93,2024-07-11,21.48
1255,2,23,2023-06-25,70.48
1256,2,23,2024-04-15,69.84
1257,61,3,2023-02-19,62.83
1258,23,26,2023-11-01,76.01
1259,19,67,2024-12-15,99.13
1260,107,96,2025-09-07,66.35
1261,86,8,2023-06-21,81.6
1262,68,12,2023-05-10,25.41
1263,68,17,2024-11-04,62.93
1264,126,19,2024-01-21,24.73
1265,144,7,2023-11-12,115.48
1266,109,50,2024-08-27,99.58
1267,59,40,2023-05-28,37.66
1268,25,9,2023-11-08,22.93
1269,116,60,2024-04-18,122.23
1270,121,73,2025-06-10,82.7
1271,50,75,2024-03-17,59.62
1272,118,31,2024-06-13,94.96
1273,134,69,2024-11-10,64.88
1274,8,30,2023-02-18,100.67
1275,75,28,2025-07-19,42.42
1276,48,27,2024-09-29,29.89
1277,67,17,2023-11-19,59.97
1278,119,99,2024-11-25,59.89
1279,80,51,2024-10-08,31.96
1280,79,8,2024-10-08,69.82
1281,13,42,2025-11-18,58.02
1282,45,81,2024-05-17,122.54
1283,51,42,2023-09-02,61.72
1284,134,47,2025-09-02,48.09
1285,20,14,2023-05-24,43.91
1286,112,62,2023-05-17,87.01
1287,132,29,2025-07-09,87.43
1288,123,92,2025-05-06,104.46
1289,96,69,2025-07-04,73.21
1290,81,80,2023-04-15,102.68
1291,117,12,2024-07-24,19.81
1292,143,17,2023-05-10,74.56
1293,9,39,2023-05-21,103.27
1294,88,56,2025-11-30,34.59
1295,101,90,2023-07-12,70.55
1296,14,5,2024-08-12,20.69
1297,35,68,2023-08-07,80.23
1298,81,21,2025-12-25,25.16
1299,105,22,2024-05-05,87.33
1300,110,91,2024-11-23,43.75
1301,63,59,2023-08-28,68.82
1302,99,61,2024-04-08,29.21
1303,74,98,2025-08-10,99.43
1304,52,94,2023-09-23,26.92
1305,126,14,2025-11-16,37.61
1306,64,4,2024-06-06,102.05
1307,39,79,2024-10-19,33.73
1308,88,88,2024-01-20,64.14
1309,15,1,2024-04-19,63.31
1310,3,98,2024-06-04,116.97
1311,10,42,2024-04-11,77.25
1312,69,47,2024-09-09,48.6
1313,91,51,2025-02-13,37.78
1314,59,2,2025-04-20,41.4
1315,146,97,2024-05-15,42
1316,14,94,2023-12-18,30.38
1317,79,33,2025-10-30,84.45
1318,98,56,2024-09-20,32.82
1319,139,92,2024-11-19,91.25
1320,15,45,2023-12-20,31.36
1321,36,96,2023-04-09,81.36
1322,141,59,2024-11-25,75.6
1323,119,96,2024-03-14,82.45
1324,93,32,2023-05-12,21.66
1325,84,4,2023-02-22,100.43
1326,19,79,2023-05-19,42.73
1327,14,26,2025-08-04,82.75
1328,80,62,2025-02-13,86.06
1329,148,61,2024-10-14,22.61
1330,80,95,2024-12-22,75.84
1331,28,77,2025-11-27,40.42
1332,115,54,2023-01-25,99.44
1333,59,27,2024-03-02,33.53
1334,93,85,2023-09-13,47.42
1335,146,5,2025-08-03,20.22
1336,111,4,2023-09-26,81.66
1337,24,24,2025-12-08,19.9
1338,132,96,2024-12-31,60.83
1339,15,29,2025-01-21,106.62
1340,111,21,2025-02-18,27.94
1341,20,54,2024-02-18,87.95
1342,85,66,2024-01-18,80.71
1343,129,2,2023-10-21,32.03
1344,97,72,2023-12-03,66.77
1345,142,98,2023-08-20,105.16
1346,93,7,2023-04-24,123
1347,6,65,2024-03-16,46.31
1348,40,72,2024-03-13,72.74
1349,113,4,2025-05-18,96.46
1350,67,78,2024-07-19,107.81
1351,56,66,2025-08-17,65.58
1352,2,44,2023-12-05,81.08
1353,61,69,2024-06-07,65.65
1354,45,30,2023-12-25,101.41
1355,52,75,2023-08-13,57.14
1356,56,35,2025-05-19,77.05
1357,14,63,2023-01-04,21.71
1358,23,9,2025-04-30,27.16
1359,118,22,2024-03-19,107.56
1360,87,53,2024-05-17,108.1
1361,59,21,2025-04-19,29.27
1362,112,39,2024-09-26,68.47
1363,56,58,2023-06-24,25.71
1364,81,16,2025-10-30,21.43
1365,107,62,2025-06-19,95.91
1366,125,61,2024-07-21,21.92
1367,51,61,2025-11-08,18.56
1368,44,30,2023-05-31,96.91
1369,99,9,2025-04-06,28.93
1370,109,43,2024-12-21,35.06
1371,101,83,2023-11-08,21.57
1372,147,71,2023-01-14,52.42
1373,123,46,2025-11-08,80.08
1374,103,56,2024-09-02,31.8
1375,2,88,2023-10-25,51.36
1376,103,42,2024-03-25,72.2
1377,41,71,2025-04-04,60.91
1378,74,15,2023-10-06,17.88
1379,7,79,2024-10-23,36.59
1380,113,64,2024-07-16,86.77
1381,6,45,2025-12-25,31.67
1382,84,82,2025-09-03,37.56
1383,66,50,2024-06-17,95.64
1384,100,9,2025-01-13,27.97
1385,138,2,2024-07-18,36.42
1386,74,64,2023-11-25,94.18
1387,97,3,2023-06-05,65.52
1388,16,95,2023-10-15,66.35
1389,59,29,2023-04-28,108.03
1390,32,94,2023-08-08,29.41
1391,142,71,2023-07-03,56.09
1392,39,56,2024-01-31,39.08
1393,128,94,2025-03-01,33.55
1394,46,77,2023-09-16,44.98
1395,10,11,2023-04-25,87.49
1396,10,3,2024-11-02,57.83
1397,44,15,2025-08-06,16.33
1398,47,26,2025-01-03,92.37
1399,51,47,2023-09-05,50.65
1400,112,42,2025-03-11,72.02
1401,115,30,2025-09-16,91.94
1402,45,22,2024-01-04,92.43
1403,90,81,2023-05-01,118.33
1404,9,57,2023-01-29,67.52
1405,6,77,2024-11-21,44.37
1406,131,19,2023-04-09,26.76
1407,144,67,2023-10-19,89.4
1408,99,21,2023-01-10,27.6
1409,132,1,2025-01-11,54.59
1410,49,73,2025-02-18,105.46
1411,105,43,2025-09-09,31.99
1412,42,41,2025-02-10,51
1413,55,86,2023-01-09,91.72
1414,84,41,2024-06-21,55.65
1415,87,21,2025-09-27,25.45
1416,22,63,2023-04-06,22.22
1417,22,74,2025-04-28,84.81
1418,130,55,2023-01-09,85.22
1419,35,14,2025-02-09,43.18
1420,30,78,2025-06-10,113.65
1421,66,11,2025-07-08,91.32
1422,25,5,2025-10-08,19.74
1423,77,28,2023-05-14,49.24
1424,72,48,2024-02-26,99.45
1425,129,68,2025-05-23,97.83
1426,72,59,2024-10-12,71.34
1427,122,16,2023-04-05,29.65
1428,38,87,2024-08-27,65.83
1429,139,95,2023-09-26,71.08
1430,97,32,2024-06-15,24.61
1431,9,57,2025-09-05,52.04
1432,21,5,2024-03-17,22.35
1433,121,92,2023-06-14,95.66
1434,88,78,2024-01-15,134.39
1435,31,83,2024-01-16,26.46
1436,67,44,2023-12-03,75.47
1437,58,61,2024-04-03,25.2
1438,16,29,2023-11-26,96.69
1439,78,99,2023-05-10,67.08
1440,137,80,2025-06-27,100.9
1441,107,61,2024-10-02,21.4
1442,99,30,2025-08-06,91.65
1443,136,26,2024-06-14,84.66
1444,31,71,2024-10-13,45.74
1445,43,18,2025-08-21,60.16
1446,69,73,2025-01-22,88.91
1447,128,98,2024-11-03,95.97
1448,25,48,2025-02-16,102.06
1449,36,64,2024-08-01,97.38
1450,99,74,2023-12-31,73.09
1451,8,41,2024-02-23,58.22
1452,73,59,2025-01-26,88.73
1453,93,62,2024-02-10,92.69
1454,45,47,2024-01-21,57.47
1455,77,38,2024-05-15,23.08
1456,17,54,2023-01-21,88.14
1457,19,27,2025-11-20,28.81
1458,31,97,2024-04-30,39.47
1459,74,13,2024-01-31,85.94
1460,1,35,2023-04-11,76.41
1461,23,36,2024-10-03,19.55
1462,3,66,2025-05-01,81.9
1463,137,24,2023-01-27,23.99
1464,46,29,2023-07-28,85.62
1465,32,35,2025-11-21,63.56
1466,99,52,2023-02-25,29.22
1467,109,15,2024-07-07,19.55
1468,110,47,2023-02-15,60.73
1469,14,55,2025-12-24,96.54
1470,42,48,2025-01-18,87.36
1471,92,48,2024-06-06,88.28
1472,42,21,2023-11-07,21.2
1473,32,21,2024-09-25,22.22
1474,148,13,2025-10-13,70.57
1475,140,97,2023-01-31,37.94
1476,61,55,2023-10-15,77.14
1477,2,31,2025-01-01,82.04
1478,24,62,2025-03-04,93.92
1479,122,98,2023-03-27,113.84
1480,13,58,2025-10-27,22.37
1481,10,78,2024-01-06,104.83
1482,67,11,2024-11-10,86.72
1483,87,84,2023-06-11,92.05
1484,79,10,2025-11-14,61.16
1485,115,32,2023-11-13,18.74
1486,111,42,2023-08-06,63.29
1487,110,22,2023-04-04,90.39
1488,41,81,2023-04-30,115.79
1489,11,43,2023-04-08,32.64
1490,49,66,2025-04-08,84.76
1491,54,56,2024-06-14,41.2
1492,24,31,2025-08-14,72.88
1493,58,85,2025-03-26,56.23
1494,105,12,2024-08-12,22.24
1495,86,32,2024-06-29,23.01
1496,85,29,2023-03-19,104
1497,111,9,2023-11-15,21.74
1498,15,70,2024-01-29,132.38
1499,26,49,2025-10-25,110.87
1500,65,25,2023-07-23,118.69
1501,127,73,2025-07-06,86.2
1502,122,17,2023-10-17,54.87
1503,112,17,2023-02-21,77.19
1504,149,93,2023-04-03,29.57
1505,20,15,2024-10-21,15.19
1506,57,75,2024-07-03,60.02
1507,94,53,2024-07-21,78.74
1508,113,57,2024-01-03,55.07
1509,24,70,2025-06-01,128.38
1510,40,85,2024-06-17,53.99
1511,30,49,2023-07-08,115.36
1512,1,20,2023-03-28,51.99
1513,22,40,2024-10-13,29.31
1514,144,76,2025-06-24,58.28
1515,145,69,2024-02-07,71.24
1516,53,62,2024-11-21,73
1517,91,66,2024-03-31,85.87
1518,129,17,2025-10-28,58.8
1519,111,86,2024-01-15,73.73
1520,76,36,2023-09-01,20.02
1521,115,100,2025-02-06,36.55
1522,64,91,2025-11-12,46.35
1523,140,38,2024-08-23,16.85
1524,9,33,2025-09-15,78.04
1525,55,94,2025-07-14,31.35
1526,79,59,2025-01-06,82.09
1527,93,94,2024-02-29,34.54
1528,111,84,2024-06-07,90.86
1529,5,35,2023-05-05,69.26
1530,105,5,2025-06-14,23.76
1531,135,86,2024-09-17,76.8
1532,59,44,2024-11-21,80.39
1533,48,63,2023-07-29,20.86
1534,70,63,2023-03-30,24.4
1535,87,54,2025-06-18,88.34
1536,40,41,2023-11-12,49.24
1537,47,92,2023-11-20,83.98
1538,16,87,2024-05-17,82.46
1539,45,7,2025-05-24,126.9
1540,39,99,2025-02-06,64.74
1541,29,35,2025-06-19,69.48
1542,66,3,2025-03-13,71.49
1543,98,2,2025-01-31,34.29
1544,83,43,2023-09-17,29.59
1545,49,27,2023-02-11,34.21
1546,147,79,2024-04-19,41.39
1547,52,91,2024-05-07,51.36
1548,148,42,2023-09-06,56.6
1549,84,67,2023-07-04,100.66
1550,32,31,2024-03-11,94.92
1551,107,47,2023-02-01,63.25
1552,30,43,2025-03-29,33.28
1553,109,32,2024-11-14,21.29
1554,97,82,2023-03-19,52.61
1555,141,39,2024-07-05,81.29
1556,123,60,2023-01-28,99.89
1557,98,60,2024-04-11,124.48
1558,45,100,2025-08-19,31.28
1559,100,21,2023-08-03,25.34
1560,113,12,2024-09-28,18.83
1561,55,89,2023-01-05,99.68
1562,24,24,2025-01-25,20.61
1563,106,65,2025-07-21,38.1
1564,90,67,2025-01-24,111.36
1565,44,13,2025-11-11,71.49
1566,30,48,2024-08-17,79.93
1567,54,29,2025-03-04,101.07
1568,86,78,2024-07-15,108.78
1569,22,80,2025-01-26,113.41
1570,94,85,2025-12-25,53.29
1571,36,43,2023-08-22,29.26
1572,107,3,2025-01-09,63.78
1573,1,21,2024-02-09,27.75
1574,115,47,2025-04-11,57.47
1575,45,91,2025-07-25,45.33
1576,96,94,2023-04-30,30.34
1577,57,42,2025-04-02,80.41
1578,128,70,2025-08-25,112.44
